,story,story_uid,sound_id,kind,start,sound,onset,duration,orig_time,phoneme,sequence_id,condition,word_index,speech_rate,voice,pronounced,word,word_onset
2017,lw1,0.0,2.0,word,49.759999,stimuli/audio/lw1_2.wav,259.808,0.6000000000000014,2000-01-01 00:00:00+00:00,,37.0,sentence,3.0,145.0,Allison,1.0,graceful,True
2025,lw1,0.0,2.0,word,50.36,stimuli/audio/lw1_2.wav,260.408,0.5499999999999972,2000-01-01 00:00:00+00:00,,37.0,sentence,4.0,145.0,Allison,1.0,fingers,True
2032,lw1,0.0,2.0,word,50.929999,stimuli/audio/lw1_2.wav,260.978,0.4499999999999957,2000-01-01 00:00:00+00:00,,37.0,sentence,5.0,145.0,Allison,1.0,ending,True
2038,lw1,0.0,2.0,word,51.38,stimuli/audio/lw1_2.wav,261.428,0.1799999999999997,2000-01-01 00:00:00+00:00,,37.0,sentence,6.0,145.0,Allison,1.0,in,True
2041,lw1,0.0,2.0,word,51.559999,stimuli/audio/lw1_2.wav,261.608,0.3100000000000023,2000-01-01 00:00:00+00:00,,37.0,sentence,7.0,145.0,Allison,1.0,thick,True
2045,lw1,0.0,2.0,word,51.88,stimuli/audio/lw1_2.wav,261.928,0.3599999999999994,2000-01-01 00:00:00+00:00,,37.0,sentence,8.0,145.0,Allison,1.0,black,True
2050,lw1,0.0,2.0,word,52.25,stimuli/audio/lw1_2.wav,262.298,0.4099999999999966,2000-01-01 00:00:00+00:00,,37.0,sentence,9.0,145.0,Allison,1.0,claws,True
2055,lw1,0.0,2.0,word,52.68,stimuli/audio/lw1_2.wav,262.728,0.2999999999999971,2000-01-01 00:00:00+00:00,,37.0,sentence,10.0,145.0,Allison,1.0,tap,True
2059,lw1,0.0,2.0,word,52.98,stimuli/audio/lw1_2.wav,263.028,0.2100000000000008,2000-01-01 00:00:00+00:00,,37.0,sentence,11.0,145.0,Allison,1.0,out,True
2062,lw1,0.0,2.0,word,53.190001,stimuli/audio/lw1_2.wav,263.238,1.0499999999999972,2000-01-01 00:00:00+00:00,,37.0,sentence,12.0,145.0,Allison,1.0,calculations,True
2075,lw1,0.0,2.0,word,54.24,stimuli/audio/lw1_2.wav,264.288,0.2100000000000008,2000-01-01 00:00:00+00:00,,37.0,sentence,13.0,145.0,Allison,1.0,on,True
2078,lw1,0.0,2.0,word,54.449999,stimuli/audio/lw1_2.wav,264.498,0.1099999999999994,2000-01-01 00:00:00+00:00,,37.0,sentence,14.0,145.0,Allison,1.0,the,True
2081,lw1,0.0,2.0,word,54.59,stimuli/audio/lw1_2.wav,264.638,0.5599999999999952,2000-01-01 00:00:00+00:00,,37.0,sentence,15.0,145.0,Allison,1.0,panel,True
2087,lw1,0.0,2.0,word,55.87,stimuli/audio/lw1_2.wav,265.918,0.240000000000002,2000-01-01 00:00:00+00:00,,38.0,sentence,0.0,145.0,Allison,1.0,His,True
2091,lw1,0.0,2.0,word,56.12,stimuli/audio/lw1_2.wav,266.168,0.5200000000000031,2000-01-01 00:00:00+00:00,,38.0,sentence,1.0,145.0,Allison,1.0,pointed,True
2098,lw1,0.0,2.0,word,56.64,stimuli/audio/lw1_2.wav,266.688,0.3100000000000023,2000-01-01 00:00:00+00:00,,38.0,sentence,2.0,145.0,Allison,1.0,ears,True
2102,lw1,0.0,2.0,word,57.34,stimuli/audio/lw1_2.wav,267.388,0.3699999999999974,2000-01-01 00:00:00+00:00,,38.0,sentence,4.0,145.0,Allison,1.0,back,True
2106,lw1,0.0,2.0,word,57.71,stimuli/audio/lw1_2.wav,267.758,0.1799999999999997,2000-01-01 00:00:00+00:00,,38.0,sentence,5.0,145.0,Allison,1.0,and,True
2110,lw1,0.0,2.0,word,57.89,stimuli/audio/lw1_2.wav,267.938,0.5600000000000023,2000-01-01 00:00:00+00:00,,38.0,sentence,6.0,145.0,Allison,1.0,forth,True
2115,lw1,0.0,2.0,word,58.7,stimuli/audio/lw1_2.wav,268.748,0.5700000000000003,2000-01-01 00:00:00+00:00,,38.0,sentence,7.0,145.0,Allison,1.0,catching,True
2121,lw1,0.0,2.0,word,59.27,stimuli/audio/lw1_2.wav,269.318,0.3899999999999934,2000-01-01 00:00:00+00:00,,38.0,sentence,8.0,145.0,Allison,1.0,every,True
2126,lw1,0.0,2.0,word,59.66,stimuli/audio/lw1_2.wav,269.708,0.3600000000000065,2000-01-01 00:00:00+00:00,,38.0,sentence,9.0,145.0,Allison,1.0,sound,True
2131,lw1,0.0,2.0,word,60.03,stimuli/audio/lw1_2.wav,270.078,0.2100000000000008,2000-01-01 00:00:00+00:00,,38.0,sentence,10.0,145.0,Allison,1.0,from,True
2135,lw1,0.0,2.0,word,60.24,stimuli/audio/lw1_2.wav,270.288,0.1199999999999974,2000-01-01 00:00:00+00:00,,38.0,sentence,11.0,145.0,Allison,1.0,the,True
2138,lw1,0.0,2.0,word,60.7,stimuli/audio/lw1_2.wav,270.748,0.4599999999999937,2000-01-01 00:00:00+00:00,,38.0,sentence,12.0,145.0,Allison,1.0,bridge,True
2143,lw1,0.0,2.0,word,61.35,stimuli/audio/lw1_2.wav,271.398,0.4399999999999977,2000-01-01 00:00:00+00:00,,38.0,sentence,13.0,145.0,Allison,1.0,while,True
2147,lw1,0.0,2.0,word,61.79,stimuli/audio/lw1_2.wav,271.838,0.2199999999999988,2000-01-01 00:00:00+00:00,,38.0,sentence,14.0,145.0,Allison,1.0,his,True
2151,lw1,0.0,2.0,word,62.01,stimuli/audio/lw1_2.wav,272.058,0.3500000000000014,2000-01-01 00:00:00+00:00,,38.0,sentence,15.0,145.0,Allison,1.0,long,True
2155,lw1,0.0,2.0,word,62.389999,stimuli/audio/lw1_2.wav,272.438,0.3299999999999983,2000-01-01 00:00:00+00:00,,38.0,sentence,16.0,145.0,Allison,1.0,tail,True
2159,lw1,0.0,2.0,word,62.72,stimuli/audio/lw1_2.wav,272.768,0.3999999999999986,2000-01-01 00:00:00+00:00,,38.0,sentence,17.0,145.0,Allison,1.0,swished,True
2165,lw1,0.0,2.0,word,63.13,stimuli/audio/lw1_2.wav,273.178,0.1299999999999954,2000-01-01 00:00:00+00:00,,38.0,sentence,18.0,145.0,Allison,1.0,to,True
2168,lw1,0.0,2.0,word,63.26,stimuli/audio/lw1_2.wav,273.308,0.1300000000000025,2000-01-01 00:00:00+00:00,,38.0,sentence,19.0,145.0,Allison,1.0,the,True
2171,lw1,0.0,2.0,word,63.389999,stimuli/audio/lw1_2.wav,273.438,0.3499999999999943,2000-01-01 00:00:00+00:00,,38.0,sentence,20.0,145.0,Allison,1.0,rhythm,True
2177,lw1,0.0,2.0,word,63.74,stimuli/audio/lw1_2.wav,273.788,0.1599999999999966,2000-01-01 00:00:00+00:00,,38.0,sentence,21.0,145.0,Allison,1.0,of,True
2180,lw1,0.0,2.0,word,63.9,stimuli/audio/lw1_2.wav,273.948,0.1699999999999946,2000-01-01 00:00:00+00:00,,38.0,sentence,22.0,145.0,Allison,1.0,his,True
2184,lw1,0.0,2.0,word,64.08,stimuli/audio/lw1_2.wav,274.128,0.5900000000000034,2000-01-01 00:00:00+00:00,,38.0,sentence,23.0,145.0,Allison,1.0,thoughts,True
2189,lw1,0.0,2.0,word,65.84,stimuli/audio/lw1_2.wav,275.888,0.3599999999999994,2000-01-01 00:00:00+00:00,,39.0,sentence,0.0,145.0,Allison,1.0,Only,True
2194,lw1,0.0,2.0,word,66.2,stimuli/audio/lw1_2.wav,276.248,0.2800000000000011,2000-01-01 00:00:00+00:00,,39.0,sentence,1.0,145.0,Allison,1.0,those,True
2198,lw1,0.0,2.0,word,66.48,stimuli/audio/lw1_2.wav,276.528,0.1799999999999926,2000-01-01 00:00:00+00:00,,39.0,sentence,2.0,145.0,Allison,1.0,of,True
2201,lw1,0.0,2.0,word,66.66,stimuli/audio/lw1_2.wav,276.708,0.1800000000000068,2000-01-01 00:00:00+00:00,,39.0,sentence,3.0,145.0,Allison,1.0,the,True
2204,lw1,0.0,2.0,word,67.299999,stimuli/audio/lw1_2.wav,277.348,0.8100000000000023,2000-01-01 00:00:00+00:00,,39.0,sentence,5.0,145.0,Allison,1.0,Insurrection,True
2214,lw1,0.0,2.0,word,68.11,stimuli/audio/lw1_2.wav,278.158,0.269999999999996,2000-01-01 00:00:00+00:00,,39.0,sentence,6.0,145.0,Allison,1.0,inner,True
2218,lw1,0.0,2.0,word,68.38,stimuli/audio/lw1_2.wav,278.428,0.3800000000000096,2000-01-01 00:00:00+00:00,,39.0,sentence,7.0,145.0,Allison,1.0,team,True
2222,lw1,0.0,2.0,word,68.759999,stimuli/audio/lw1_2.wav,278.808,0.1700000000000017,2000-01-01 00:00:00+00:00,,39.0,sentence,8.0,145.0,Allison,1.0,knew,True
2226,lw1,0.0,2.0,word,68.94,stimuli/audio/lw1_2.wav,278.988,0.1400000000000005,2000-01-01 00:00:00+00:00,,39.0,sentence,9.0,145.0,Allison,1.0,he,True
2229,lw1,0.0,2.0,word,69.08,stimuli/audio/lw1_2.wav,279.128,0.2100000000000079,2000-01-01 00:00:00+00:00,,39.0,sentence,10.0,145.0,Allison,1.0,was,True
2233,lw1,0.0,2.0,word,69.69,stimuli/audio/lw1_2.wav,279.738,0.2300000000000039,2000-01-01 00:00:00+00:00,,39.0,sentence,11.0,145.0,Allison,1.0,no,True
2236,lw1,0.0,2.0,word,69.92,stimuli/audio/lw1_2.wav,279.968,0.5100000000000051,2000-01-01 00:00:00+00:00,,39.0,sentence,12.0,145.0,Allison,1.0,common,True
2242,lw1,0.0,2.0,word,70.43,stimuli/audio/lw1_2.wav,280.478,0.3899999999999863,2000-01-01 00:00:00+00:00,,39.0,sentence,13.0,145.0,Allison,1.0,beta,True
2247,lw1,0.0,2.0,word,70.82,stimuli/audio/lw1_2.wav,280.868,0.4600000000000079,2000-01-01 00:00:00+00:00,,39.0,sentence,14.0,145.0,Allison,1.0,furry,True
2251,lw1,0.0,2.0,word,72.17,stimuli/audio/lw1_2.wav,282.218,0.2300000000000039,2000-01-01 00:00:00+00:00,,40.0,sentence,0.0,145.0,Allison,1.0,His,True
2255,lw1,0.0,2.0,word,72.4,stimuli/audio/lw1_2.wav,282.448,0.519999999999996,2000-01-01 00:00:00+00:00,,40.0,sentence,1.0,145.0,Allison,1.0,silken,True
2262,lw1,0.0,2.0,word,72.93,stimuli/audio/lw1_2.wav,282.978,0.309999999999988,2000-01-01 00:00:00+00:00,,40.0,sentence,2.0,145.0,Allison,1.0,fur,True
2265,lw1,0.0,2.0,word,73.88,stimuli/audio/lw1_2.wav,283.928,0.25,2000-01-01 00:00:00+00:00,,40.0,sentence,3.0,145.0,Allison,1.0,which,True
2269,lw1,0.0,2.0,word,74.13,stimuli/audio/lw1_2.wav,284.178,0.2000000000000028,2000-01-01 00:00:00+00:00,,40.0,sentence,4.0,145.0,Allison,1.0,would,True
2273,lw1,0.0,2.0,word,74.34,stimuli/audio/lw1_2.wav,284.388,0.1799999999999926,2000-01-01 00:00:00+00:00,,40.0,sentence,5.0,145.0,Allison,1.0,be,True
2276,lw1,0.0,2.0,word,75.0,stimuli/audio/lw1_2.wav,285.048,0.5100000000000051,2000-01-01 00:00:00+00:00,,40.0,sentence,7.0,145.0,Allison,1.0,golden,True
2283,lw1,0.0,2.0,word,75.51,stimuli/audio/lw1_2.wav,285.558,0.1999999999999886,2000-01-01 00:00:00+00:00,,40.0,sentence,8.0,145.0,Allison,1.0,and,True
2287,lw1,0.0,2.0,word,75.71,stimuli/audio/lw1_2.wav,285.758,0.3400000000000034,2000-01-01 00:00:00+00:00,,40.0,sentence,9.0,145.0,Allison,1.0,striped,True
2294,lw1,0.0,2.0,word,76.1,stimuli/audio/lw1_2.wav,286.148,0.25,2000-01-01 00:00:00+00:00,,40.0,sentence,10.0,145.0,Allison,1.0,with,True
2298,lw1,0.0,2.0,word,76.35,stimuli/audio/lw1_2.wav,286.398,0.25,2000-01-01 00:00:00+00:00,,40.0,sentence,11.0,145.0,Allison,1.0,jet,True
2302,lw1,0.0,2.0,word,76.61,stimuli/audio/lw1_2.wav,286.658,0.4000000000000057,2000-01-01 00:00:00+00:00,,40.0,sentence,12.0,145.0,Allison,1.0,black,True
2307,lw1,0.0,2.0,word,77.06,stimuli/audio/lw1_2.wav,287.108,0.6400000000000006,2000-01-01 00:00:00+00:00,,40.0,sentence,13.0,145.0,Allison,1.0,bands,True
2313,lw1,0.0,2.0,word,77.92,stimuli/audio/lw1_2.wav,287.968,0.25,2000-01-01 00:00:00+00:00,,40.0,sentence,14.0,145.0,Allison,1.0,was,True
2317,lw1,0.0,2.0,word,78.17,stimuli/audio/lw1_2.wav,288.218,0.289999999999992,2000-01-01 00:00:00+00:00,,40.0,sentence,15.0,145.0,Allison,1.0,dyed,True
2321,lw1,0.0,2.0,word,78.47,stimuli/audio/lw1_2.wav,288.518,0.6299999999999955,2000-01-01 00:00:00+00:00,,40.0,sentence,16.0,145.0,Allison,1.0,perfectly,True
2329,lw1,0.0,2.0,word,79.1,stimuli/audio/lw1_2.wav,289.148,0.1900000000000119,2000-01-01 00:00:00+00:00,,40.0,sentence,17.0,145.0,Allison,1.0,to,True
2331,lw1,0.0,2.0,word,79.29,stimuli/audio/lw1_2.wav,289.338,0.059999999999988,2000-01-01 00:00:00+00:00,,40.0,sentence,18.0,145.0,Allison,1.0,a,True
2334,lw1,0.0,2.0,word,79.35,stimuli/audio/lw1_2.wav,289.398,0.3100000000000023,2000-01-01 00:00:00+00:00,,40.0,sentence,19.0,145.0,Allison,1.0,pure,True
2339,lw1,0.0,2.0,word,79.66,stimuli/audio/lw1_2.wav,289.708,0.5200000000000102,2000-01-01 00:00:00+00:00,,40.0,sentence,20.0,145.0,Allison,1.0,black,True
2344,lw1,0.0,2.0,word,80.4,stimuli/audio/lw1_2.wav,290.448,0.2299999999999897,2000-01-01 00:00:00+00:00,,40.0,sentence,21.0,145.0,Allison,1.0,and,True
2348,lw1,0.0,2.0,word,80.63,stimuli/audio/lw1_2.wav,290.678,0.2000000000000028,2000-01-01 00:00:00+00:00,,40.0,sentence,22.0,145.0,Allison,1.0,his,True
2352,lw1,0.0,2.0,word,80.83,stimuli/audio/lw1_2.wav,290.878,0.3100000000000023,2000-01-01 00:00:00+00:00,,40.0,sentence,23.0,145.0,Allison,1.0,mane,True
2356,lw1,0.0,2.0,word,81.139999,stimuli/audio/lw1_2.wav,291.188,0.3799999999999954,2000-01-01 00:00:00+00:00,,40.0,sentence,24.0,145.0,Allison,1.0,trimmed,True
2362,lw1,0.0,2.0,word,81.52,stimuli/audio/lw1_2.wav,291.568,0.1700000000000017,2000-01-01 00:00:00+00:00,,40.0,sentence,25.0,145.0,Allison,1.0,and,True
2366,lw1,0.0,2.0,word,81.7,stimuli/audio/lw1_2.wav,291.748,0.2999999999999971,2000-01-01 00:00:00+00:00,,40.0,sentence,26.0,145.0,Allison,1.0,thinned,True
2371,lw1,0.0,2.0,word,82.0,stimuli/audio/lw1_2.wav,292.048,0.1500000000000056,2000-01-01 00:00:00+00:00,,40.0,sentence,27.0,145.0,Allison,1.0,as,True
2374,lw1,0.0,2.0,word,82.15,stimuli/audio/lw1_2.wav,292.198,0.1599999999999966,2000-01-01 00:00:00+00:00,,40.0,sentence,28.0,145.0,Allison,1.0,to,True
2377,lw1,0.0,2.0,word,82.33,stimuli/audio/lw1_2.wav,292.378,0.1500000000000056,2000-01-01 00:00:00+00:00,,40.0,sentence,29.0,145.0,Allison,1.0,be,True
2380,lw1,0.0,2.0,word,82.49,stimuli/audio/lw1_2.wav,292.538,1.1099999999999994,2000-01-01 00:00:00+00:00,,40.0,sentence,30.0,145.0,Allison,1.0,indistinguishable,True
2397,lw1,0.0,2.0,word,83.61,stimuli/audio/lw1_2.wav,293.658,0.2099999999999937,2000-01-01 00:00:00+00:00,,40.0,sentence,31.0,145.0,Allison,1.0,from,True
2401,lw1,0.0,2.0,word,83.82,stimuli/audio/lw1_2.wav,293.868,0.1500000000000056,2000-01-01 00:00:00+00:00,,40.0,sentence,32.0,145.0,Allison,1.0,the,True
2404,lw1,0.0,2.0,word,83.969999,stimuli/audio/lw1_2.wav,294.018,0.3100000000000023,2000-01-01 00:00:00+00:00,,40.0,sentence,33.0,145.0,Allison,1.0,rest,True
2409,lw1,0.0,2.0,word,84.28,stimuli/audio/lw1_2.wav,294.328,0.1299999999999954,2000-01-01 00:00:00+00:00,,40.0,sentence,34.0,145.0,Allison,1.0,of,True
2412,lw1,0.0,2.0,word,84.41,stimuli/audio/lw1_2.wav,294.458,0.2000000000000028,2000-01-01 00:00:00+00:00,,40.0,sentence,35.0,145.0,Allison,1.0,his,True
2416,lw1,0.0,2.0,word,84.61,stimuli/audio/lw1_2.wav,294.658,0.4899999999999949,2000-01-01 00:00:00+00:00,,40.0,sentence,36.0,145.0,Allison,1.0,coat,True
2420,lw1,0.0,2.0,word,86.179999,stimuli/audio/lw1_2.wav,296.228,0.2400000000000091,2000-01-01 00:00:00+00:00,,41.0,sentence,0.0,205.0,Allison,1.0,His,True
2424,lw1,0.0,2.0,word,86.42,stimuli/audio/lw1_2.wav,296.468,0.3199999999999932,2000-01-01 00:00:00+00:00,,41.0,sentence,1.0,205.0,Allison,1.0,eyes,True
2427,lw1,0.0,2.0,word,86.759999,stimuli/audio/lw1_2.wav,296.808,0.1700000000000017,2000-01-01 00:00:00+00:00,,41.0,sentence,2.0,205.0,Allison,1.0,had,True
2431,lw1,0.0,2.0,word,86.929999,stimuli/audio/lw1_2.wav,296.978,0.1500000000000056,2000-01-01 00:00:00+00:00,,41.0,sentence,3.0,205.0,Allison,1.0,been,True
2435,lw1,0.0,2.0,word,87.08,stimuli/audio/lw1_2.wav,297.128,0.3500000000000085,2000-01-01 00:00:00+00:00,,41.0,sentence,4.0,205.0,Allison,1.0,treated,True
2442,lw1,0.0,2.0,word,87.429999,stimuli/audio/lw1_2.wav,297.478,0.1400000000000005,2000-01-01 00:00:00+00:00,,41.0,sentence,5.0,205.0,Allison,1.0,and,True
2446,lw1,0.0,2.0,word,87.57,stimuli/audio/lw1_2.wav,297.618,0.3700000000000045,2000-01-01 00:00:00+00:00,,41.0,sentence,6.0,205.0,Allison,1.0,darkened,True
2454,lw1,0.0,2.0,word,87.94,stimuli/audio/lw1_2.wav,297.988,0.1299999999999954,2000-01-01 00:00:00+00:00,,41.0,sentence,7.0,205.0,Allison,1.0,to,True
2456,lw1,0.0,2.0,word,88.07,stimuli/audio/lw1_2.wav,298.118,0.0800000000000125,2000-01-01 00:00:00+00:00,,41.0,sentence,8.0,205.0,Allison,1.0,a,True
2459,lw1,0.0,2.0,word,88.15,stimuli/audio/lw1_2.wav,298.198,0.2299999999999897,2000-01-01 00:00:00+00:00,,41.0,sentence,9.0,205.0,Allison,1.0,rich,True
2463,lw1,0.0,2.0,word,88.41,stimuli/audio/lw1_2.wav,298.458,0.25,2000-01-01 00:00:00+00:00,,41.0,sentence,10.0,205.0,Allison,1.0,purple,True
2469,lw1,0.0,2.0,word,88.66,stimuli/audio/lw1_2.wav,298.708,0.1300000000000096,2000-01-01 00:00:00+00:00,,41.0,sentence,11.0,205.0,Allison,1.0,to,True
2472,lw1,0.0,2.0,word,88.789999,stimuli/audio/lw1_2.wav,298.838,0.4600000000000079,2000-01-01 00:00:00+00:00,,41.0,sentence,12.0,205.0,Allison,1.0,disguise,True
2479,lw1,0.0,2.0,word,89.25,stimuli/audio/lw1_2.wav,299.298,0.0799999999999983,2000-01-01 00:00:00+00:00,,41.0,sentence,13.0,205.0,Allison,1.0,the,True
2482,lw1,0.0,2.0,word,89.33,stimuli/audio/lw1_2.wav,299.378,0.3200000000000074,2000-01-01 00:00:00+00:00,,41.0,sentence,14.0,205.0,Allison,1.0,brilliant,True
2491,lw1,0.0,2.0,word,89.699999,stimuli/audio/lw1_2.wav,299.748,0.3699999999999903,2000-01-01 00:00:00+00:00,,41.0,sentence,15.0,205.0,Allison,1.0,golden,True
2498,lw1,0.0,2.0,word,90.07,stimuli/audio/lw1_2.wav,300.118,0.2800000000000011,2000-01-01 00:00:00+00:00,,41.0,sentence,16.0,205.0,Allison,1.0,yellow,True
2503,lw1,0.0,2.0,word,90.35,stimuli/audio/lw1_2.wav,300.398,0.2800000000000011,2000-01-01 00:00:00+00:00,,41.0,sentence,17.0,205.0,Allison,1.0,color,True
2508,lw1,0.0,2.0,word,90.63,stimuli/audio/lw1_2.wav,300.678,0.1200000000000045,2000-01-01 00:00:00+00:00,,41.0,sentence,18.0,205.0,Allison,1.0,that,True
2512,lw1,0.0,2.0,word,90.75,stimuli/audio/lw1_2.wav,300.798,0.1500000000000056,2000-01-01 00:00:00+00:00,,41.0,sentence,19.0,205.0,Allison,1.0,would,True
2516,lw1,0.0,2.0,word,90.9,stimuli/audio/lw1_2.wav,300.948,0.2199999999999988,2000-01-01 00:00:00+00:00,,41.0,sentence,20.0,205.0,Allison,1.0,mark,True
2521,lw1,0.0,2.0,word,91.12,stimuli/audio/lw1_2.wav,301.168,0.1199999999999903,2000-01-01 00:00:00+00:00,,41.0,sentence,21.0,205.0,Allison,1.0,him,True
2525,lw1,0.0,2.0,word,91.24,stimuli/audio/lw1_2.wav,301.288,0.0900000000000034,2000-01-01 00:00:00+00:00,,41.0,sentence,22.0,205.0,Allison,1.0,as,True
2528,lw1,0.0,2.0,word,91.33,stimuli/audio/lw1_2.wav,301.378,0.1000000000000085,2000-01-01 00:00:00+00:00,,41.0,sentence,23.0,205.0,Allison,1.0,an,True
2531,lw1,0.0,2.0,word,91.43,stimuli/audio/lw1_2.wav,301.478,0.2999999999999971,2000-01-01 00:00:00+00:00,,41.0,sentence,24.0,205.0,Allison,1.0,Alpha,True
2536,lw1,0.0,2.0,word,92.36,stimuli/audio/lw1_2.wav,302.408,0.1700000000000017,2000-01-01 00:00:00+00:00,,41.0,sentence,26.0,205.0,Allison,1.0,and,True
2540,lw1,0.0,2.0,word,92.53,stimuli/audio/lw1_2.wav,302.578,0.2399999999999948,2000-01-01 00:00:00+00:00,,41.0,sentence,27.0,205.0,Allison,1.0,leader,True
2545,lw1,0.0,2.0,word,92.77,stimuli/audio/lw1_2.wav,302.818,0.0799999999999983,2000-01-01 00:00:00+00:00,,41.0,sentence,28.0,205.0,Allison,1.0,of,True
2548,lw1,0.0,2.0,word,92.86,stimuli/audio/lw1_2.wav,302.908,0.1800000000000068,2000-01-01 00:00:00+00:00,,41.0,sentence,29.0,205.0,Allison,1.0,his,True
2553,lw1,0.0,3.0,word,0.1,stimuli/audio/lw1_3.wav,311.127,0.0799999999999999,2000-01-01 00:00:00+00:00,,42.0,sentence,0.0,205.0,Allison,1.0,Right,True
2557,lw1,0.0,3.0,word,0.18,stimuli/audio/lw1_3.wav,311.207,0.33,2000-01-01 00:00:00+00:00,,42.0,sentence,1.0,205.0,Allison,1.0,now,True
2560,lw1,0.0,3.0,word,0.67,stimuli/audio/lw1_3.wav,311.697,0.1899999999999999,2000-01-01 00:00:00+00:00,,42.0,sentence,2.0,205.0,Allison,1.0,he,True
2563,lw1,0.0,3.0,word,0.86,stimuli/audio/lw1_3.wav,311.887,0.19,2000-01-01 00:00:00+00:00,,42.0,sentence,3.0,205.0,Allison,1.0,looked,True
2568,lw1,0.0,3.0,word,1.05,stimuli/audio/lw1_3.wav,312.077,0.1499999999999999,2000-01-01 00:00:00+00:00,,42.0,sentence,4.0,205.0,Allison,1.0,like,True
2572,lw1,0.0,3.0,word,1.2,stimuli/audio/lw1_3.wav,312.227,0.1200000000000001,2000-01-01 00:00:00+00:00,,42.0,sentence,5.0,205.0,Allison,1.0,an,True
2575,lw1,0.0,3.0,word,1.32,stimuli/audio/lw1_3.wav,312.347,0.49,2000-01-01 00:00:00+00:00,,42.0,sentence,6.0,205.0,Allison,1.0,overgrown,True
2583,lw1,0.0,3.0,word,1.82,stimuli/audio/lw1_3.wav,312.847,0.28,2000-01-01 00:00:00+00:00,,42.0,sentence,7.0,205.0,Allison,1.0,wolf,True
2588,lw1,0.0,3.0,word,2.32,stimuli/audio/lw1_3.wav,313.347,0.25,2000-01-01 00:00:00+00:00,,42.0,sentence,10.0,205.0,Allison,1.0,learned,True
2593,lw1,0.0,3.0,word,2.58,stimuli/audio/lw1_3.wav,313.607,0.3999999999999999,2000-01-01 00:00:00+00:00,,42.0,sentence,11.0,205.0,Allison,1.0,touch,True
2597,lw1,0.0,3.0,word,3.12,stimuli/audio/lw1_3.wav,314.147,0.4499999999999997,2000-01-01 00:00:00+00:00,,42.0,sentence,12.0,205.0,Allison,1.0,typing,True
2603,lw1,0.0,3.0,word,4.2,stimuli/audio/lw1_3.wav,315.227,0.1499999999999994,2000-01-01 00:00:00+00:00,,43.0,sentence,0.0,205.0,Allison,1.0,The,True
2606,lw1,0.0,3.0,word,4.35,stimuli/audio/lw1_3.wav,315.377,0.2700000000000004,2000-01-01 00:00:00+00:00,,43.0,sentence,1.0,205.0,Allison,1.0,scout,True
2611,lw1,0.0,3.0,word,4.62,stimuli/audio/lw1_3.wav,315.647,0.2599999999999998,2000-01-01 00:00:00+00:00,,43.0,sentence,2.0,205.0,Allison,1.0,ship,True
2615,lw1,0.0,3.0,word,5.35,stimuli/audio/lw1_3.wav,316.377,0.1699999999999999,2000-01-01 00:00:00+00:00,,43.0,sentence,4.0,205.0,Allison,1.0,from,True
2620,lw1,0.0,3.0,word,5.52,stimuli/audio/lw1_3.wav,316.547,0.08,2000-01-01 00:00:00+00:00,,43.0,sentence,5.0,205.0,Allison,1.0,the,True
2623,lw1,0.0,3.0,word,5.6,stimuli/audio/lw1_3.wav,316.627,0.3200000000000003,2000-01-01 00:00:00+00:00,,43.0,sentence,6.0,205.0,Allison,1.0,hole,True
2626,lw1,0.0,3.0,word,6.08,stimuli/audio/lw1_3.wav,317.107,0.0700000000000002,2000-01-01 00:00:00+00:00,,43.0,sentence,7.0,205.0,Allison,1.0,a,True
2629,lw1,0.0,3.0,word,6.15,stimuli/audio/lw1_3.wav,317.177,0.3799999999999999,2000-01-01 00:00:00+00:00,,43.0,sentence,8.0,205.0,Allison,1.0,brilliant,True
2638,lw1,0.0,3.0,word,6.53,stimuli/audio/lw1_3.wav,317.557,0.2699999999999996,2000-01-01 00:00:00+00:00,,43.0,sentence,9.0,205.0,Allison,1.0,speck,True
2643,lw1,0.0,3.0,word,7.19,stimuli/audio/lw1_3.wav,318.217,0.3499999999999996,2000-01-01 00:00:00+00:00,,43.0,sentence,10.0,205.0,Allison,1.0,emerging,True
2650,lw1,0.0,3.0,word,7.54,stimuli/audio/lw1_3.wav,318.567,0.1900000000000004,2000-01-01 00:00:00+00:00,,43.0,sentence,11.0,205.0,Allison,1.0,from,True
2653,lw1,0.0,3.0,word,7.73,stimuli/audio/lw1_3.wav,318.757,0.0499999999999998,2000-01-01 00:00:00+00:00,,43.0,sentence,12.0,205.0,Allison,1.0,a,True
2656,lw1,0.0,3.0,word,7.78,stimuli/audio/lw1_3.wav,318.807,0.3299999999999992,2000-01-01 00:00:00+00:00,,43.0,sentence,13.0,205.0,Allison,1.0,sphere,True
2661,lw1,0.0,3.0,word,8.11,stimuli/audio/lw1_3.wav,319.137,0.0700000000000002,2000-01-01 00:00:00+00:00,,43.0,sentence,14.0,205.0,Allison,1.0,of,True
2664,lw1,0.0,3.0,word,8.19,stimuli/audio/lw1_3.wav,319.217,0.370000000000001,2000-01-01 00:00:00+00:00,,43.0,sentence,15.0,205.0,Allison,1.0,velvety,True
2672,lw1,0.0,3.0,word,8.559999,stimuli/audio/lw1_3.wav,319.587,0.620000000000001,2000-01-01 00:00:00+00:00,,43.0,sentence,16.0,205.0,Allison,1.0,blackness,True
